interface non_interface
2.66666666667	3.07913669065
2.5	3.47857142857
2.125	3.00724637681
2.25	3.21014492754
2.07142857143	3.62142857143
2.33333333333	3.3
2.07142857143	3.36428571429
2.55	3.36567164179
2.11111111111	3.56617647059
2.41176470588	3.17518248175
2.05263157895	3.87407407407
1.83333333333	3.5
2.38095238095	3.27067669173
2.33333333333	3.6618705036
2.76470588235	3.39416058394
1.6	3.34532374101
2.0	3.35766423358
2.0625	3.45652173913
2.73333333333	3.3381294964
2.11764705882	3.36496350365
2.06666666667	3.48201438849
2.6	3.55395683453
2.875	3.55072463768
1.57894736842	3.48148148148
2.78947368421	3.57037037037
2.64285714286	3.14285714286
2.35294117647	3.34306569343
2.23529411765	3.18248175182
2.23529411765	3.25547445255
2.2	3.15107913669
1.84210526316	3.28148148148
2.0	3.32116788321
2.3125	3.49275362319
2.29411764706	2.74452554745
1.70588235294	3.16788321168
2.42857142857	3.27857142857
2.0	3.30215827338
2.88235294118	3.56934306569
2.58823529412	3.30656934307
2.6875	3.28260869565
2.58823529412	3.44525547445
2.22222222222	3.38970588235
1.4375	3.31884057971
2.29411764706	3.42335766423
1.75	3.45652173913
2.11764705882	3.2700729927
2.41176470588	3.32846715328
2.44444444444	3.56617647059
2.46153846154	3.47517730496
2.09523809524	3.42857142857
1.9375	3.64492753623
2.58823529412	3.21167883212
1.6875	3.35507246377
2.70588235294	3.15328467153
2.4375	3.42753623188
2.6875	3.69565217391
1.63157894737	3.73333333333
2.25	3.55072463768
2.375	3.36231884058
2.21052631579	3.22962962963
2.38888888889	3.26470588235
1.94736842105	3.37777777778
1.82352941176	2.96350364964
2.25	3.78260869565
2.31578947368	3.67407407407
1.33333333333	3.63235294118
2.73333333333	3.07194244604
2.25	3.36231884058
2.09523809524	3.36090225564
2.53333333333	3.82014388489
2.72222222222	3.26470588235
1.47058823529	3.63503649635
2.94444444444	3.29411764706
2.625	3.4347826087
1.8125	3.29710144928
1.95	3.10447761194
2.1875	3.39855072464
1.86666666667	3.34532374101
2.17647058824	3.40875912409
2.16666666667	3.39705882353
